15311|16629|-1|ispinfo
18822|14259|0|ispinfo
14259|18822|-1|ispinfo
11340|14259|0|ispinfo
11340|16629|0|ispinfo
11340|27750|0|ispinfo
11340|6429|0|ispinfo
11340|6471|0|ispinfo
11340|7004|0|ispinfo
11340|7049|0|ispinfo
14259|11340|-1|ispinfo
16629|11340|-1|ispinfo
27750|11340|-1|ispinfo
6429|11340|-1|ispinfo
6471|11340|-1|ispinfo
7004|11340|-1|ispinfo
11340|19226|-1|ispinfo
11340|20191|-1|ispinfo
11340|23140|-1|ispinfo
11340|264724|-1|ispinfo
11340|26610|-1|ispinfo
11340|28116|-1|ispinfo
6471|19228|0|ispinfo
6471|27678|0|ispinfo
6471|27986|0|ispinfo
27986|6471|-1|ispinfo
6471|11340|-1|ispinfo
6471|17126|-1|ispinfo
6471|22975|-1|ispinfo
6471|263214|-1|ispinfo
6471|264780|-1|ispinfo
6471|265714|-1|ispinfo
6471|265851|-1|ispinfo
6471|26623|-1|ispinfo
6471|266711|-1|ispinfo
6471|266902|-1|ispinfo
6471|267848|-1|ispinfo
6471|267894|-1|ispinfo
6471|269875|-1|ispinfo
6471|270013|-1|ispinfo
6471|271807|-1|ispinfo
6471|271871|-1|ispinfo
6471|27676|-1|ispinfo
6471|27856|-1|ispinfo
6471|27874|-1|ispinfo
6471|27963|-1|ispinfo
6471|40703|-1|ispinfo
6471|52226|-1|ispinfo
6471|52407|-1|ispinfo
6471|52497|-1|ispinfo
27897|11340|0|ispinfo
27897|22661|0|ispinfo
27897|3549|0|ispinfo
27897|6429|0|ispinfo
3549|27897|-1|ispinfo
6429|27897|-1|ispinfo
52226|6471|0|ispinfo
52226|7004|0|ispinfo
6471|52226|-1|ispinfo
7004|52226|-1|ispinfo
16742|3549|0|ispinfo
16742|7004|0|ispinfo
3549|16742|-1|ispinfo
7004|16742|-1|ispinfo
17147|19338|0|ispinfo
17147|6429|0|ispinfo
17147|7004|0|ispinfo
6429|17147|-1|ispinfo
7004|17147|-1|ispinfo
20191|11340|0|ispinfo
20191|3549|0|ispinfo
11340|20191|-1|ispinfo
3549|20191|-1|ispinfo
16780|27986|0|ispinfo
16780|7004|0|ispinfo
27986|16780|-1|ispinfo
7004|16780|-1|ispinfo
27901|14259|0|ispinfo
27901|174|0|ispinfo
27901|18747|0|ispinfo
27901|263237|0|ispinfo
27901|3356|0|ispinfo
27901|3549|0|ispinfo
27901|6762|0|ispinfo
27901|7004|0|ispinfo
27901|7418|0|ispinfo
174|27901|-1|ispinfo
263237|27901|-1|ispinfo
3356|27901|-1|ispinfo
3549|27901|-1|ispinfo
6762|27901|-1|ispinfo
7004|27901|-1|ispinfo
7418|27901|-1|ispinfo
27901|264802|-1|ispinfo
7004|12956|0|ispinfo
7004|18747|0|ispinfo
7004|27678|0|ispinfo
7004|7418|0|ispinfo
12956|7004|-1|ispinfo
7418|7004|-1|ispinfo
7004|11340|-1|ispinfo
7004|13381|-1|ispinfo
7004|13424|-1|ispinfo
7004|136907|-1|ispinfo
7004|13774|-1|ispinfo
7004|14795|-1|ispinfo
7004|15311|-1|ispinfo
7004|16629|-1|ispinfo
7004|16742|-1|ispinfo
7004|16780|-1|ispinfo
7004|16990|-1|ispinfo
7004|17147|-1|ispinfo
7004|20940|-1|ispinfo
7004|22860|-1|ispinfo
7004|262224|-1|ispinfo
7004|262237|-1|ispinfo
7004|263807|-1|ispinfo
7004|265703|-1|ispinfo
7004|265769|-1|ispinfo
7004|26610|-1|ispinfo
7004|266726|-1|ispinfo
7004|267717|-1|ispinfo
7004|267728|-1|ispinfo
7004|269993|-1|ispinfo
7004|27678|-1|ispinfo
7004|27680|-1|ispinfo
7004|27874|-1|ispinfo
7004|27880|-1|ispinfo
7004|27901|-1|ispinfo
7004|27963|-1|ispinfo
7004|28099|-1|ispinfo
7004|52226|-1|ispinfo
7004|52341|-1|ispinfo
7004|52353|-1|ispinfo
7004|52411|-1|ispinfo
7004|52441|-1|ispinfo
7004|7418|-1|ispinfo
10778|12956|0|ispinfo
10778|18747|0|ispinfo
12956|10778|-1|ispinfo
18747|10778|-1|ispinfo
10778|262237|-1|ispinfo
10778|4995|-1|ispinfo
10778|52246|-1|ispinfo
27836|27995|0|ispinfo
27995|27836|-1|ispinfo
264681|14259|0|ispinfo
264681|16629|0|ispinfo
16629|264681|-1|ispinfo
23140|11340|0|ispinfo
23140|3549|0|ispinfo
11340|23140|-1|ispinfo
3549|23140|-1|ispinfo
52489|262182|0|ispinfo
262182|52489|-1|ispinfo
52439|18747|0|ispinfo
52439|19338|0|ispinfo
52439|28319|0|ispinfo
52439|61527|0|ispinfo
52439|7195|0|ispinfo
18747|52439|-1|ispinfo
7195|52439|-1|ispinfo
20015|262589|0|ispinfo
20015|263237|0|ispinfo
20015|264409|0|ispinfo
262589|20015|-1|ispinfo
263237|20015|-1|ispinfo
264409|20015|-1|ispinfo
264780|14117|0|ispinfo
264780|16629|0|ispinfo
264780|3549|0|ispinfo
264780|6471|0|ispinfo
264780|7049|0|ispinfo
14117|264780|-1|ispinfo
16629|264780|-1|ispinfo
3549|264780|-1|ispinfo
6471|264780|-1|ispinfo
7049|264780|-1|ispinfo
61466|14259|0|ispinfo
61466|262589|0|ispinfo
61466|3549|0|ispinfo
262589|61466|-1|ispinfo
3549|61466|-1|ispinfo
27659|14259|0|ispinfo
27659|3549|0|ispinfo
14259|27659|-1|ispinfo
3549|27659|-1|ispinfo
27659|26623|-1|ispinfo
27659|270050|-1|ispinfo
22860|14259|0|ispinfo
22860|19338|0|ispinfo
22860|262589|0|ispinfo
22860|263237|0|ispinfo
22860|7004|0|ispinfo
14259|22860|-1|ispinfo
262589|22860|-1|ispinfo
7004|22860|-1|ispinfo
22860|61506|-1|ispinfo
52341|14259|0|ispinfo
52341|18747|0|ispinfo
52341|19338|0|ispinfo
52341|262589|0|ispinfo
52341|263237|0|ispinfo
52341|27978|0|ispinfo
52341|3549|0|ispinfo
52341|7004|0|ispinfo
262589|52341|-1|ispinfo
27978|52341|-1|ispinfo
3549|52341|-1|ispinfo
7004|52341|-1|ispinfo
27986|12956|0|ispinfo
27986|262589|0|ispinfo
27986|263237|0|ispinfo
27986|6762|0|ispinfo
12956|27986|-1|ispinfo
262589|27986|-1|ispinfo
263237|27986|-1|ispinfo
6762|27986|-1|ispinfo
27986|12956|-1|ispinfo
27986|16780|-1|ispinfo
27986|16849|-1|ispinfo
27986|19551|-1|ispinfo
27986|27651|-1|ispinfo
27986|27678|-1|ispinfo
27986|27925|-1|ispinfo
27986|6471|-1|ispinfo
27986|6762|-1|ispinfo
262237|10778|0|ispinfo
262237|263702|0|ispinfo
262237|7004|0|ispinfo
10778|262237|-1|ispinfo
263702|262237|-1|ispinfo
7004|262237|-1|ispinfo
262237|263249|-1|ispinfo
262237|263826|-1|ispinfo
262213|263237|0|ispinfo
262213|3549|0|ispinfo
263237|262213|-1|ispinfo
3549|262213|-1|ispinfo
52368|262589|0|ispinfo
52368|3549|0|ispinfo
262589|52368|-1|ispinfo
3549|52368|-1|ispinfo
52368|52512|-1|ispinfo
52368|64111|-1|ispinfo
13381|6762|0|ispinfo
13381|7004|0|ispinfo
6762|13381|-1|ispinfo
7004|13381|-1|ispinfo
52435|14117|0|ispinfo
14117|52435|-1|ispinfo
263173|27978|0|ispinfo
27978|263173|-1|ispinfo
263173|28116|-1|ispinfo
265642|3549|0|ispinfo
3549|265642|-1|ispinfo
27979|12956|0|ispinfo
12956|27979|-1|ispinfo
28098|22661|0|ispinfo
28098|6429|0|ispinfo
6429|28098|-1|ispinfo
28098|266724|-1|ispinfo
263702|12956|0|ispinfo
263702|14259|0|ispinfo
263702|174|0|ispinfo
263702|263237|0|ispinfo
263702|3549|0|ispinfo
263702|396998|0|ispinfo
263702|6762|0|ispinfo
12956|263702|-1|ispinfo
174|263702|-1|ispinfo
3549|263702|-1|ispinfo
396998|263702|-1|ispinfo
6762|263702|-1|ispinfo
263702|147028|-1|ispinfo
263702|262237|-1|ispinfo
263702|263753|-1|ispinfo
263702|264641|-1|ispinfo
263702|266731|-1|ispinfo
263702|266777|-1|ispinfo
263702|266779|-1|ispinfo
263702|266795|-1|ispinfo
263702|266803|-1|ispinfo
263702|266818|-1|ispinfo
263702|266910|-1|ispinfo
263702|267724|-1|ispinfo
263702|267746|-1|ispinfo
263702|267818|-1|ispinfo
263702|267908|-1|ispinfo
263702|269774|-1|ispinfo
263702|269925|-1|ispinfo
263702|269947|-1|ispinfo
263702|269993|-1|ispinfo
263702|270034|-1|ispinfo
263702|270102|-1|ispinfo
263702|271777|-1|ispinfo
263702|271778|-1|ispinfo
263702|271817|-1|ispinfo
263702|271839|-1|ispinfo
263702|271843|-1|ispinfo
263702|271846|-1|ispinfo
263702|271896|-1|ispinfo
263702|271993|-1|ispinfo
263702|272025|-1|ispinfo
263702|52511|-1|ispinfo
263702|64108|-1|ispinfo
16874|14259|0|ispinfo
16874|3549|0|ispinfo
16874|7004|0|ispinfo
14259|16874|-1|ispinfo
3549|16874|-1|ispinfo
262256|18747|0|ispinfo
262256|263237|0|ispinfo
262256|3549|0|ispinfo
18747|262256|-1|ispinfo
263237|262256|-1|ispinfo
3549|262256|-1|ispinfo
26610|11340|0|ispinfo
26610|14259|0|ispinfo
26610|7004|0|ispinfo
11340|26610|-1|ispinfo
14259|26610|-1|ispinfo
7004|26610|-1|ispinfo
16471|19411|0|ispinfo
16471|3549|0|ispinfo
16471|52468|0|ispinfo
3549|16471|-1|ispinfo
52468|16471|-1|ispinfo
16471|27678|-1|ispinfo
16471|3549|-1|ispinfo
265831|14259|0|ispinfo
265831|263237|0|ispinfo
265831|265703|0|ispinfo
265703|265831|-1|ispinfo
265831|28120|-1|ispinfo
61460|22661|0|ispinfo
61460|263237|0|ispinfo
61460|6429|0|ispinfo
263237|61460|-1|ispinfo
6429|61460|-1|ispinfo
23416|16629|0|ispinfo
16629|23416|-1|ispinfo
16849|27986|0|ispinfo
27986|16849|-1|ispinfo
263249|262237|0|ispinfo
262237|263249|-1|ispinfo
28099|18747|0|ispinfo
28099|20473|0|ispinfo
28099|263237|0|ispinfo
28099|52468|0|ispinfo
28099|7004|0|ispinfo
20473|28099|-1|ispinfo
52468|28099|-1|ispinfo
7004|28099|-1|ispinfo
263237|13786|0|ispinfo
263237|142580|0|ispinfo
263237|14259|0|ispinfo
263237|14840|0|ispinfo
263237|15280|0|ispinfo
263237|16397|0|ispinfo
263237|16552|0|ispinfo
263237|174|0|ispinfo
263237|1828|0|ispinfo
263237|19151|0|ispinfo
263237|199524|0|ispinfo
263237|20080|0|ispinfo
263237|22548|0|ispinfo
263237|23106|0|ispinfo
263237|24482|0|ispinfo
263237|262206|0|ispinfo
263237|263009|0|ispinfo
263237|263152|0|ispinfo
263237|263508|0|ispinfo
263237|264479|0|ispinfo
263237|267613|0|ispinfo
263237|271253|0|ispinfo
263237|27986|0|ispinfo
263237|28329|0|ispinfo
263237|28571|0|ispinfo
263237|28634|0|ispinfo
263237|36351|0|ispinfo
263237|37468|0|ispinfo
263237|42473|0|ispinfo
263237|47957|0|ispinfo
263237|51185|0|ispinfo
263237|52320|0|ispinfo
263237|52468|0|ispinfo
263237|52814|0|ispinfo
263237|52863|0|ispinfo
263237|52873|0|ispinfo
263237|53070|0|ispinfo
263237|57695|0|ispinfo
263237|61595|0|ispinfo
263237|61832|0|ispinfo
263237|6939|0|ispinfo
263237|7195|0|ispinfo
16397|263237|-1|ispinfo
174|263237|-1|ispinfo
28329|263237|-1|ispinfo
52468|263237|-1|ispinfo
61595|263237|-1|ispinfo
6939|263237|-1|ispinfo
263237|1239|-1|ispinfo
263237|20015|-1|ispinfo
263237|262213|-1|ispinfo
263237|262256|-1|ispinfo
263237|263793|-1|ispinfo
263237|264707|-1|ispinfo
263237|264814|-1|ispinfo
263237|264838|-1|ispinfo
263237|264854|-1|ispinfo
263237|265675|-1|ispinfo
263237|265703|-1|ispinfo
263237|265743|-1|ispinfo
263237|265757|-1|ispinfo
263237|265830|-1|ispinfo
263237|265858|-1|ispinfo
263237|266731|-1|ispinfo
263237|266779|-1|ispinfo
263237|266801|-1|ispinfo
263237|266830|-1|ispinfo
263237|266844|-1|ispinfo
263237|266887|-1|ispinfo
263237|267733|-1|ispinfo
263237|267859|-1|ispinfo
263237|269875|-1|ispinfo
263237|271783|-1|ispinfo
263237|271854|-1|ispinfo
263237|27901|-1|ispinfo
263237|27986|-1|ispinfo
263237|28096|-1|ispinfo
263237|3356|-1|ispinfo
263237|396356|-1|ispinfo
263237|61460|-1|ispinfo
263237|61503|-1|ispinfo
263237|64127|-1|ispinfo
52280|262589|0|ispinfo
262589|52280|-1|ispinfo
52280|263728|-1|ispinfo
52280|54994|-1|ispinfo
263700|263688|0|ispinfo
263700|3356|0|ispinfo
263688|263700|-1|ispinfo
3356|263700|-1|ispinfo
270065|264827|0|ispinfo
264827|270065|-1|ispinfo
13424|7004|0|ispinfo
7004|13424|-1|ispinfo
269993|263702|0|ispinfo
269993|7004|0|ispinfo
263702|269993|-1|ispinfo
7004|269993|-1|ispinfo
17126|16629|0|ispinfo
17126|6471|0|ispinfo
16629|17126|-1|ispinfo
6471|17126|-1|ispinfo
52510|14259|0|ispinfo
52510|266830|0|ispinfo
52510|61503|0|ispinfo
52510|7049|0|ispinfo
266830|52510|-1|ispinfo
61503|52510|-1|ispinfo
7049|52510|-1|ispinfo
265714|6471|0|ispinfo
265714|7049|0|ispinfo
6471|265714|-1|ispinfo
7049|265714|-1|ispinfo
27735|14259|0|ispinfo
27735|18747|0|ispinfo
27735|3549|0|ispinfo
27735|6429|0|ispinfo
27735|7049|0|ispinfo
14259|27735|-1|ispinfo
18747|27735|-1|ispinfo
3549|27735|-1|ispinfo
6429|27735|-1|ispinfo
7049|27735|-1|ispinfo
27735|18836|-1|ispinfo
4995|10778|0|ispinfo
10778|4995|-1|ispinfo
265703|14259|0|ispinfo
265703|20473|0|ispinfo
265703|263237|0|ispinfo
265703|7004|0|ispinfo
14259|265703|-1|ispinfo
20473|265703|-1|ispinfo
263237|265703|-1|ispinfo
7004|265703|-1|ispinfo
265703|265831|-1|ispinfo
265703|267745|-1|ispinfo
265703|267859|-1|ispinfo
14795|19338|0|ispinfo
14795|22661|0|ispinfo
14795|3549|0|ispinfo
14795|6429|0|ispinfo
14795|7004|0|ispinfo
3549|14795|-1|ispinfo
6429|14795|-1|ispinfo
7004|14795|-1|ispinfo
27678|14259|0|ispinfo
27678|16471|0|ispinfo
27678|18747|0|ispinfo
27678|27986|0|ispinfo
27678|6429|0|ispinfo
27678|7004|0|ispinfo
14259|27678|-1|ispinfo
16471|27678|-1|ispinfo
18747|27678|-1|ispinfo
27986|27678|-1|ispinfo
6429|27678|-1|ispinfo
7004|27678|-1|ispinfo
27678|14650|-1|ispinfo
27678|25192|-1|ispinfo
27678|264798|-1|ispinfo
27678|3132|-1|ispinfo
27678|52234|-1|ispinfo
27678|52304|-1|ispinfo
27678|52305|-1|ispinfo
27678|52306|-1|ispinfo
27678|61455|-1|ispinfo
27676|11340|0|ispinfo
27676|20080|0|ispinfo
27676|3549|0|ispinfo
27676|6471|0|ispinfo
3549|27676|-1|ispinfo
6471|27676|-1|ispinfo
14708|14259|0|ispinfo
14259|14708|-1|ispinfo
267776|263702|0|ispinfo
267776|3549|0|ispinfo
3549|267776|-1|ispinfo
28091|3549|0|ispinfo
3549|28091|-1|ispinfo
264827|14259|0|ispinfo
264827|3356|0|ispinfo
264827|3549|0|ispinfo
264827|7049|0|ispinfo
264827|7195|0|ispinfo
3356|264827|-1|ispinfo
3549|264827|-1|ispinfo
7195|264827|-1|ispinfo
264827|266891|-1|ispinfo
264827|270065|-1|ispinfo
263826|10753|0|ispinfo
263826|14259|0|ispinfo
263826|262237|0|ispinfo
10753|263826|-1|ispinfo
14259|263826|-1|ispinfo
262237|263826|-1|ispinfo
28096|263237|0|ispinfo
28096|6471|0|ispinfo
263237|28096|-1|ispinfo
6471|28096|-1|ispinfo
28120|18747|0|ispinfo
28120|265831|0|ispinfo
18747|28120|-1|ispinfo
265831|28120|-1|ispinfo
16990|14259|0|ispinfo
16990|3549|0|ispinfo
16990|6429|0|ispinfo
16990|7004|0|ispinfo
14259|16990|-1|ispinfo
3549|16990|-1|ispinfo
6429|16990|-1|ispinfo
7004|16990|-1|ispinfo
22975|19551|0|ispinfo
22975|22850|0|ispinfo
22975|6471|0|ispinfo
19551|22975|-1|ispinfo
22850|22975|-1|ispinfo
6471|22975|-1|ispinfo
21765|3549|0|ispinfo
21765|52468|0|ispinfo
3549|21765|-1|ispinfo
52468|21765|-1|ispinfo
270014|14259|0|ispinfo
270014|18747|0|ispinfo
270014|3356|0|ispinfo
270014|36236|0|ispinfo
270014|57724|0|ispinfo
270014|59796|0|ispinfo
270014|59947|0|ispinfo
3356|270014|-1|ispinfo
36236|270014|-1|ispinfo
57724|270014|-1|ispinfo
59796|270014|-1|ispinfo
262167|12956|0|ispinfo
262167|14259|0|ispinfo
262167|18747|0|ispinfo
262167|263237|0|ispinfo
12956|262167|-1|ispinfo
18747|262167|-1|ispinfo
64113|3549|0|ispinfo
64113|55259|0|ispinfo
3549|64113|-1|ispinfo
55259|64113|-1|ispinfo
52441|6429|0|ispinfo
52441|7004|0|ispinfo
6429|52441|-1|ispinfo
7004|52441|-1|ispinfo
27918|14259|0|ispinfo
27918|6429|0|ispinfo
14259|27918|-1|ispinfo
6429|27918|-1|ispinfo
265662|14259|0|ispinfo
265662|7195|0|ispinfo
7195|265662|-1|ispinfo
265662|265871|-1|ispinfo
265662|64129|-1|ispinfo
265662|64131|-1|ispinfo
265672|14259|0|ispinfo
265672|263237|0|ispinfo
265672|6762|0|ispinfo
6762|265672|-1|ispinfo
61483|18747|0|ispinfo
18747|61483|-1|ispinfo
265839|14259|0|ispinfo
14259|265839|-1|ispinfo
52246|10778|0|ispinfo
52246|3549|0|ispinfo
10778|52246|-1|ispinfo
3549|52246|-1|ispinfo
266902|16629|0|ispinfo
266902|6471|0|ispinfo
16629|266902|-1|ispinfo
6471|266902|-1|ispinfo
271783|263237|0|ispinfo
263237|271783|-1|ispinfo
271788|16629|0|ispinfo
16629|271788|-1|ispinfo
64129|265662|0|ispinfo
64129|267859|0|ispinfo
265662|64129|-1|ispinfo
267859|64129|-1|ispinfo
271817|263702|0|ispinfo
271817|266830|0|ispinfo
263702|271817|-1|ispinfo
266830|271817|-1|ispinfo
271836|7049|0|ispinfo
7049|271836|-1|ispinfo
271839|263702|0|ispinfo
263702|271839|-1|ispinfo
271843|263702|0|ispinfo
271843|266830|0|ispinfo
266830|271843|-1|ispinfo
271846|263702|0|ispinfo
263702|271846|-1|ispinfo
271867|14117|0|ispinfo
271867|7049|0|ispinfo
14117|271867|-1|ispinfo
7049|271867|-1|ispinfo
271872|262589|0|ispinfo
262589|271872|-1|ispinfo
64112|14259|0|ispinfo
64112|22850|0|ispinfo
64112|263237|0|ispinfo
22850|64112|-1|ispinfo
64112|263784|-1|ispinfo
64112|2906|-1|ispinfo
64112|394353|-1|ispinfo
64112|52580|-1|ispinfo
271896|263702|0|ispinfo
263702|271896|-1|ispinfo
271915|13786|0|ispinfo
271915|16735|0|ispinfo
271915|174|0|ispinfo
271915|1828|0|ispinfo
271915|1916|0|ispinfo
271915|20080|0|ispinfo
271915|21826|0|ispinfo
271915|37468|0|ispinfo
271915|51185|0|ispinfo
271915|52320|0|ispinfo
271915|6939|0|ispinfo
174|271915|-1|ispinfo
21826|271915|-1|ispinfo
6939|271915|-1|ispinfo
271915|270026|-1|ispinfo
64111|52368|0|ispinfo
52368|64111|-1|ispinfo
64108|14259|0|ispinfo
64108|263237|0|ispinfo
64108|263702|0|ispinfo
14259|64108|-1|ispinfo
263702|64108|-1|ispinfo
61506|14259|0|ispinfo
61506|22860|0|ispinfo
61506|52468|0|ispinfo
22860|61506|-1|ispinfo
52468|61506|-1|ispinfo
61503|14259|0|ispinfo
61503|263237|0|ispinfo
61503|52468|0|ispinfo
263237|61503|-1|ispinfo
52468|61503|-1|ispinfo
61503|266852|-1|ispinfo
61503|266857|-1|ispinfo
61503|266870|-1|ispinfo
61503|267758|-1|ispinfo
61503|269733|-1|ispinfo
61503|269877|-1|ispinfo
61503|270056|-1|ispinfo
61503|52510|-1|ispinfo
61492|14259|0|ispinfo
14259|61492|-1|ispinfo
61444|6429|0|ispinfo
6429|61444|-1|ispinfo
52512|52368|0|ispinfo
52368|52512|-1|ispinfo
52511|263702|0|ispinfo
52511|6429|0|ispinfo
52511|6939|0|ispinfo
263702|52511|-1|ispinfo
6429|52511|-1|ispinfo
6939|52511|-1|ispinfo
138545|131477|0|ispinfo
138545|134823|0|ispinfo
138545|64271|0|ispinfo
131477|138545|-1|ispinfo
134823|138545|-1|ispinfo
64271|138545|-1|ispinfo
52497|6471|0|ispinfo
6471|52497|-1|ispinfo
52494|18747|0|ispinfo
52494|19747|0|ispinfo
52494|3549|0|ispinfo
18747|52494|-1|ispinfo
19747|52494|-1|ispinfo
3549|52494|-1|ispinfo
263728|262589|0|ispinfo
263728|52280|0|ispinfo
263728|7049|0|ispinfo
262589|263728|-1|ispinfo
52280|263728|-1|ispinfo
7049|263728|-1|ispinfo
263753|263702|0|ispinfo
263702|263753|-1|ispinfo
263758|14259|0|ispinfo
263758|6471|0|ispinfo
14259|263758|-1|ispinfo
6471|263758|-1|ispinfo
263784|263237|0|ispinfo
263784|64112|0|ispinfo
64112|263784|-1|ispinfo
263807|174|0|ispinfo
263807|3549|0|ispinfo
263807|52320|0|ispinfo
263807|7004|0|ispinfo
174|263807|-1|ispinfo
3549|263807|-1|ispinfo
7004|263807|-1|ispinfo
264636|19338|0|ispinfo
264636|3549|0|ispinfo
264636|6429|0|ispinfo
3549|264636|-1|ispinfo
6429|264636|-1|ispinfo
264641|12956|0|ispinfo
264641|263702|0|ispinfo
12956|264641|-1|ispinfo
263702|264641|-1|ispinfo
264707|14259|0|ispinfo
264707|16629|0|ispinfo
264707|263237|0|ispinfo
16629|264707|-1|ispinfo
263237|264707|-1|ispinfo
264802|27901|0|ispinfo
27901|264802|-1|ispinfo
264806|14259|0|ispinfo
264806|18747|0|ispinfo
264806|266830|0|ispinfo
264806|7195|0|ispinfo
266830|264806|-1|ispinfo
7195|264806|-1|ispinfo
264814|14259|0|ispinfo
264814|263237|0|ispinfo
264814|3549|0|ispinfo
